Date,Open,High,Low,Close,Volume,RSI,Overbought,Oversold,Signal,Reversal
2025-05-21 09:55:00,516.19,516.19,516.05,516.09,4234.0,29.589414724055064,False,True,Buy,False
2025-05-21 10:15:00,515.92,516.07,515.8,515.8,5709.0,29.495610707621786,False,True,Buy,False
2025-05-21 13:45:00,518.34,518.81,518.14,518.7899,776274.0,70.63949987462449,True,False,Sell,False
2025-05-21 14:00:00,518.57,520.08,518.3,519.1,1484632.0,71.05535023690602,True,False,Sell,False
2025-05-21 14:55:00,519.42,520.59,519.41,520.5594,592895.0,71.73340246231265,True,False,Sell,False
2025-05-21 15:50:00,521.95,522.4,521.75,522.3313,398548.0,72.45460522571912,True,False,Sell,False
2025-05-21 16:05:00,522.23,522.79,522.1,522.62,620125.0,71.23909841961267,True,False,Sell,False
2025-05-21 17:15:00,520.51,520.57,517.84,518.61,1748505.0,27.109421576362497,False,True,Buy,False
2025-05-21 19:05:00,513.93,514.29,512.175,512.22,1246724.0,28.766235038048016,False,True,Buy,False
2025-05-22 08:00:00,514.25,514.78,514.0,514.78,22229.0,73.47299770020773,True,False,Sell,False
2025-05-22 11:55:00,512.72,512.92,511.52,511.54,70556.0,26.000157219690845,False,True,Buy,False
2025-05-22 12:15:00,511.191,511.25,510.51,511.0,120184.0,28.81941329133595,False,True,Buy,False
2025-05-22 14:00:00,516.52,517.28,516.32,517.01,902444.0,70.7564867858918,True,False,Sell,False
2025-05-22 19:55:00,515.08,515.4,513.5913,514.02,2815797.0,27.8744942282931,False,True,Buy,False
2025-05-22 20:25:00,513.95,513.9799,513.82,513.88,10693.0,29.704301104390872,False,True,Buy,False
2025-05-22 22:50:00,513.98,513.98,513.04,513.1,58469.0,22.81814494840089,False,True,Buy,False
2025-05-23 11:20:00,512.5,512.5,511.0,511.67,166424.0,26.954799748363527,False,True,Buy,False
2025-05-23 11:40:00,512.34,512.5,507.29,508.18,261379.0,18.69555929137739,False,True,Buy,False
2025-05-23 12:50:00,505.42,505.45,504.54,504.82,77812.0,28.977566685338186,False,True,Buy,False
2025-05-23 13:00:00,504.87,504.87,504.11,504.27,98975.0,28.237395060541235,False,True,Buy,False
2025-05-23 17:25:00,511.17,511.59,511.0,511.51,381575.0,70.55916165889644,True,False,Sell,False
2025-05-27 08:00:00,517.85,518.05,514.8,517.55,39668.0,95.24590342174554,True,False,Sell,False
2025-05-27 16:00:00,519.57,519.89,519.47,519.8,579418.0,71.2696430494365,True,False,Sell,False
2025-05-27 16:35:00,519.93,520.84,519.88,520.76,846599.0,75.4163004348978,True,False,Sell,False
2025-05-27 17:15:00,520.71,521.08,520.65,521.0,356987.0,71.11461937659932,True,False,Sell,False
2025-05-27 17:45:00,521.0,521.27,520.89,521.25,327584.0,70.62418180772683,True,False,Sell,False
2025-05-27 17:55:00,521.215,521.49,521.19,521.42,544289.0,72.08467576331488,True,False,Sell,False
2025-05-27 18:10:00,521.37,521.48,521.23,521.46,405579.0,70.97363834615676,True,False,Sell,False
2025-05-28 08:05:00,520.65,520.72,520.3,520.33,14637.0,26.79609583762581,False,True,Buy,False
2025-05-28 08:50:00,520.31,520.39,520.09,520.1,6570.0,28.856179721627655,False,True,Buy,False
2025-05-28 09:20:00,520.4,520.4,519.89,519.9,12606.0,29.635402433705412,False,True,Buy,False
2025-05-28 10:30:00,521.07,521.78,521.06,521.71,47079.0,73.62407446247896,True,False,Sell,False
2025-05-28 12:20:00,522.48,522.77,522.42,522.7,31730.0,71.63731550021753,True,False,Sell,False
2025-05-28 19:50:00,520.08,520.09,518.39,518.95,1895061.0,26.60111398552323,False,True,Buy,False
2025-05-28 22:45:00,523.02,523.45,522.98,523.4407,21893.0,73.36408815236105,True,False,Sell,False
2025-05-29 12:00:00,527.76,530.49,518.521,518.521,287588.0,10.586355790709334,False,True,Buy,True
2025-05-29 14:05:00,521.84,521.84,519.89,520.07,1536385.0,28.852130006923364,False,True,Buy,False
2025-05-30 12:10:00,519.2,519.31,515.7,517.0,428111.0,24.85196851163555,False,True,Buy,False
2025-05-30 16:25:00,516.3695,516.54,514.07,514.44,1532209.0,27.432431414775966,False,True,Buy,False
2025-05-30 19:15:00,518.47,519.33,518.44,519.08,686727.0,71.38674006673469,True,False,Sell,False
2025-06-02 08:00:00,515.62,516.43,515.33,515.9,32210.0,15.045698451574845,False,True,Buy,False
2025-06-02 08:40:00,516.16,516.16,515.94,515.99,4276.0,29.093311644264908,False,True,Buy,False
2025-06-02 09:00:00,515.98,515.98,515.68,515.69,11268.0,27.86807678365179,False,True,Buy,False
2025-06-02 09:45:00,515.41,515.41,515.2,515.26,10042.0,28.981826876141792,False,True,Buy,False
2025-06-02 13:30:00,517.24,520.2901,517.22,520.1046,1287836.0,79.1458436515673,True,False,Sell,False
2025-06-02 18:25:00,522.36,522.65,522.32,522.5893,485942.0,70.14117399048331,True,False,Sell,False
2025-06-02 19:00:00,522.8,523.04,522.79,522.95,418346.0,71.11735962476718,True,False,Sell,False
2025-06-02 19:20:00,522.68,523.45,522.54,523.34,536997.0,71.8531097694536,True,False,Sell,False
2025-06-02 20:15:00,523.84,524.22,523.83,524.09,134310.0,72.30387177461984,True,False,Sell,False
2025-06-03 08:00:00,521.01,521.12,520.89,521.12,13888.0,25.320501412152183,False,True,Buy,False
2025-06-03 11:35:00,522.76,523.15,522.76,523.15,15346.0,71.82946354412292,True,False,Sell,False
2025-06-03 13:55:00,524.67,525.039,524.39,524.79,650491.0,70.73235285343743,True,False,Sell,False
2025-06-03 14:55:00,525.9,526.39,525.83,526.355,511544.0,71.03548462683536,True,False,Sell,False
2025-06-03 15:15:00,526.385,526.7,526.2201,526.635,310925.0,71.80305584146835,True,False,Sell,False
2025-06-03 16:15:00,527.05,527.63,527.045,527.58,528809.0,73.1828275163462,True,False,Sell,False
2025-06-03 16:25:00,527.37,527.525,527.2603,527.52,309387.0,70.0460439743724,True,False,Sell,False
2025-06-04 08:10:00,528.25,528.5,528.15,528.47,6945.0,70.71003580030879,True,False,Sell,False
2025-06-04 12:20:00,527.51,527.55,526.42,526.5,118854.0,23.500978422260086,False,True,Buy,False
2025-06-04 13:35:00,528.73,529.56,528.59,529.34,878090.0,70.22264949826813,True,False,Sell,False
2025-06-05 08:00:00,530.07,530.47,529.12,530.37,20006.0,80.34392128039015,True,False,Sell,False
2025-06-05 12:45:00,529.03,532.14,528.81,531.02,202783.0,71.76089478591754,True,False,Sell,False
2025-06-05 16:45:00,529.92,529.92,527.64,528.04,1293230.0,27.428014443965257,False,True,Buy,False
2025-06-05 18:10:00,527.48,527.51,526.94,527.105,464631.0,29.05157528036936,False,True,Buy,False
2025-06-05 19:10:00,526.75,527.1,525.29,525.41,987719.0,24.149642536071187,False,True,Buy,False
2025-06-06 08:00:00,526.55,526.79,525.84,526.74,14673.0,75.10104801350921,True,False,Sell,False
2025-06-06 09:20:00,527.02,527.16,527.02,527.16,3104.0,71.82919157637978,True,False,Sell,False
2025-06-06 12:30:00,527.28,529.7,527.26,529.03,349141.0,79.12800185352566,True,False,Sell,False
2025-06-06 13:10:00,529.23,529.6,529.14,529.49,76362.0,72.4915431451906,True,False,Sell,False
2025-06-06 13:35:00,529.55,530.85,529.39,530.5,1256072.0,74.19564695223147,True,False,Sell,False
2025-06-06 18:15:00,531.29,531.59,531.275,531.54,366373.0,70.0845346490762,True,False,Sell,False
2025-06-09 08:30:00,529.5,529.5,529.23,529.25,12181.0,26.702310513521425,False,True,Buy,False
2025-06-09 19:55:00,530.81,531.35,530.58,530.68,1950166.0,28.964304570984176,False,True,Buy,False
2025-06-10 08:00:00,534.04,534.04,530.11,530.29,16209.0,28.840904952705408,False,True,Buy,False
2025-06-10 08:10:00,530.57,530.57,529.41,529.41,10314.0,22.29015026908675,False,True,Buy,False
2025-06-10 15:30:00,531.675,531.675,528.89,529.76,1666365.0,27.879824792976613,False,True,Buy,False
2025-06-10 18:55:00,533.1507,534.31,533.1405,533.8509,1216164.0,71.03711517097601,True,False,Sell,False
2025-06-10 22:50:00,533.92,534.63,533.91,534.6,7936.0,70.13517541952078,True,False,Sell,False
2025-06-11 11:15:00,532.85,532.9,532.39,532.5,12372.0,26.8292609344807,False,True,Buy,False
2025-06-11 12:30:00,534.13,537.5,534.02,536.6,495609.0,79.06716368358272,True,False,Sell,False
2025-06-11 18:00:00,533.14,533.48,531.09,531.74,1467817.0,23.261838584667693,False,True,Buy,False
2025-06-11 18:10:00,532.49,532.54,531.17,531.19,852123.0,26.54078290757738,False,True,Buy,False
2025-06-12 08:00:00,529.73,530.04,528.52,528.69,24382.0,20.852195481143852,False,True,Buy,False
2025-06-12 13:40:00,532.01,532.4,531.83,532.31,488987.0,71.41326146179956,True,False,Sell,False
2025-06-12 14:10:00,532.55,533.16,532.46,533.13,463050.0,71.19104796634508,True,False,Sell,False
2025-06-12 15:00:00,533.6,534.6438,533.6,534.47,648502.0,76.65543923655162,True,False,Sell,False
2025-06-12 22:15:00,532.62,532.63,532.44,532.44,2240.0,29.803335058201284,False,True,Buy,False
2025-06-12 22:25:00,532.5,532.5,532.2,532.26,3623.0,27.80659322093909,False,True,Buy,False
2025-06-12 23:55:00,531.94,531.9899,530.04,530.07,37136.0,13.383809959371765,False,True,Buy,False
2025-06-13 09:35:00,526.21,526.21,525.69,525.94,11405.0,29.678248828150007,False,True,Buy,False
2025-06-13 13:30:00,527.68,530.01,527.25,529.68,1797971.0,72.56083314879734,True,False,Sell,False
2025-06-13 15:45:00,530.77,531.28,530.71,531.16,441482.0,70.81560003578781,True,False,Sell,False
2025-06-13 16:10:00,531.395,531.85,531.39,531.64,356269.0,70.04582372769141,True,False,Sell,False
2025-06-13 18:25:00,528.53,528.66,527.37,527.49,712397.0,25.650713489069975,False,True,Buy,False
2025-06-16 08:00:00,530.2,530.2,529.12,529.45,40237.0,83.84815611730431,True,False,Sell,False
2025-06-16 11:50:00,530.64,530.82,530.6,530.78,7126.0,70.31599197334093,True,False,Sell,False
2025-06-16 12:05:00,530.8,531.19,530.69,531.19,21104.0,72.74843794737454,True,False,Sell,False
2025-06-16 12:15:00,531.04,531.22,531.03,531.18,38306.0,70.01668896248539,True,False,Sell,False
2025-06-16 13:45:00,532.11,532.76,531.58,532.6229,897288.0,71.32563517838204,True,False,Sell,False
2025-06-16 15:05:00,534.63,534.772,534.36,534.72,361617.0,70.06461420784042,True,False,Sell,False
2025-06-16 22:30:00,533.66,533.66,532.9,533.09,31282.0,27.607118826811927,False,True,Buy,False
2025-06-16 22:55:00,532.44,532.44,532.08,532.08,4438.0,27.283348992588454,False,True,Buy,False
2025-06-16 23:30:00,531.9699,531.9699,531.25,531.5,37913.0,27.567746150802634,False,True,Buy,False
2025-06-16 23:45:00,531.62,531.76,530.58,531.01,37672.0,27.617444833265697,False,True,Buy,False
2025-06-17 17:45:00,530.225,530.41,528.81,529.23,1050669.0,26.412056371082574,False,True,Buy,False
2025-06-17 18:20:00,528.94,529.05,528.59,528.63,664385.0,29.319991601999835,False,True,Buy,False
2025-06-17 22:00:00,528.45,528.54,527.65,527.86,38599.0,28.026452304130903,False,True,Buy,False
2025-06-17 22:35:00,527.701,527.701,527.47,527.47,6710.0,28.865730696517897,False,True,Buy,False
2025-06-17 22:55:00,527.39,527.39,526.85,527.08,19947.0,26.998969454138653,False,True,Buy,False
2025-06-18 08:00:00,530.46,530.85,529.62,530.85,17754.0,77.60449133129325,True,False,Sell,False
2025-06-18 13:30:00,530.1,530.15,528.48,528.59,926683.0,27.07842563025534,False,True,Buy,False
2025-06-18 14:30:00,531.985,532.45,531.86,532.36,622408.0,72.70102028987128,True,False,Sell,False
2025-06-18 17:25:00,530.12,530.2,529.62,529.634,213175.0,26.67822990013007,False,True,Buy,False
2025-06-20 08:45:00,527.85,527.9,527.7,527.71,4536.0,29.506511002792006,False,True,Buy,False
2025-06-20 11:40:00,528.8,529.75,528.8,529.72,19159.0,74.15203769917156,True,False,Sell,False
2025-06-20 12:15:00,530.12,530.36,530.0,530.36,27370.0,70.16930392041834,True,False,Sell,False
2025-06-20 12:30:00,530.1,530.85,530.03,530.85,71914.0,70.61695510104504,True,False,Sell,False
2025-06-20 12:50:00,530.93,531.14,530.89,531.11,34419.0,71.21397114803104,True,False,Sell,False
2025-06-20 14:20:00,530.33,530.46,528.385,528.41,589700.0,29.220927480308614,False,True,Buy,False
2025-06-20 14:45:00,527.58,527.58,526.66,526.92,717765.0,27.745577075942155,False,True,Buy,False
2025-06-20 17:35:00,525.6,525.8496,524.88,525.05,803681.0,29.889756114361504,False,True,Buy,False
