Date,Open,High,Low,Close,Volume
2025-04-10 16:45:00,440.025,442.08,437.9,441.5,1238941.0
2025-04-10 16:50:00,441.5,442.49,439.43,440.27,1228434.0
2025-04-10 16:55:00,440.08,442.6699,440.04,442.15,1152802.0
2025-04-10 17:00:00,442.09,446.57,441.22,443.125,1635479.0
2025-04-10 17:05:00,443.03,443.06,439.9,440.1947,1165449.0
2025-04-10 17:10:00,440.16,440.505,436.73,437.47,1255691.0
2025-04-10 17:15:00,437.475,438.6,436.51,438.025,1000806.0
2025-04-10 17:20:00,437.91,438.88,435.47,438.38,1223264.0
2025-04-10 17:25:00,438.49,441.7,438.18,441.465,1224756.0
2025-04-10 17:30:00,441.37,443.1894,440.53,441.7,828560.0
2025-04-10 17:35:00,441.62,443.82,441.4899,441.785,968321.0
2025-04-10 17:40:00,441.82,444.38,441.47,444.27,840635.0
2025-04-10 17:45:00,444.24,445.94,443.39,444.01,1126873.0
2025-04-10 17:50:00,443.95,446.0,442.68,445.54,1138725.0
2025-04-10 17:55:00,445.56,447.0,445.37,445.75,892955.0
2025-04-10 18:00:00,445.68,449.0,445.0706,448.39,1125556.0
2025-04-10 18:05:00,448.4,448.99,443.8,444.07,1238660.0
2025-04-10 18:10:00,444.0399,444.73,442.3162,442.59,811815.0
2025-04-10 18:15:00,442.53,444.86,441.91,444.22,806160.0
2025-04-10 18:20:00,444.225,448.96,444.13,447.48,1316089.0
2025-04-10 18:25:00,447.48,449.85,446.86,449.46,1149491.0
2025-04-10 18:30:00,449.465,450.67,448.1201,448.1922,1207863.0
2025-04-10 18:35:00,448.19,449.3999,446.8854,449.03,823840.0
2025-04-10 18:40:00,449.12,450.82,448.24,450.41,1203400.0
2025-04-10 18:45:00,450.21,450.52,446.89,447.9,681821.0
2025-04-10 18:50:00,448.0,449.44,446.05,446.31,680553.0
2025-04-10 18:55:00,446.27,448.59,445.11,447.71,3357401.0
2025-04-10 19:00:00,447.68,450.48,446.54,449.76,964753.0
2025-04-10 19:05:00,449.715,450.31,445.6,445.7,797418.0
2025-04-10 19:10:00,445.74,446.96,445.01,446.38,643161.0
2025-04-10 19:15:00,446.35,447.99,445.18,447.73,544708.0
2025-04-10 19:20:00,447.73,449.15,445.905,446.73,579687.0
2025-04-10 19:25:00,446.65,448.2,443.8,443.81,696416.0
2025-04-10 19:30:00,443.89,446.85,443.61,445.56,819507.0
2025-04-10 19:35:00,445.5158,446.07,443.52,443.65,1118368.0
2025-04-10 19:40:00,443.63,444.29,440.45,440.97,1259804.0
2025-04-10 19:45:00,440.98,443.05,440.38,441.75,1362091.0
2025-04-10 19:50:00,441.49,447.35,441.34,447.05,1815020.0
2025-04-10 19:55:00,446.97,447.92,444.12,446.19,3300366.0
2025-04-10 20:00:00,446.18,448.3999,445.0,447.49,697090.0
2025-04-10 20:05:00,447.26,447.88,446.7,447.66,196851.0
2025-04-10 20:10:00,447.66,448.25,447.18,447.91,875912.0
2025-04-10 20:15:00,447.97,447.97,446.55,446.93,62904.0
2025-04-10 20:20:00,446.89,446.89,446.16,446.23,380117.0
2025-04-10 20:25:00,446.27,446.36,445.94,445.95,40349.0
2025-04-10 20:30:00,445.86,446.24,445.79,446.07,39015.0
2025-04-10 20:35:00,445.99,446.23,445.18,445.7,59541.0
2025-04-10 20:40:00,445.7,446.18,445.19,445.39,65796.0
2025-04-10 20:45:00,445.31,445.92,445.21,445.92,51550.0
2025-04-10 20:50:00,445.99,446.51,445.99,446.5,48297.0
2025-04-10 20:55:00,446.52,446.74,446.3,446.73,47228.0
2025-04-10 21:00:00,446.63,446.83,446.3217,446.61,14866.0
2025-04-10 21:05:00,446.58,446.58,446.01,446.01,156037.0
2025-04-10 21:10:00,446.18,446.4189,446.04,446.31,7290.0
2025-04-10 21:15:00,446.3,446.33,446.08,446.28,15293.0
2025-04-10 21:20:00,446.26,446.39,446.2,446.2,1233.0
2025-04-10 21:25:00,446.2,446.24,446.15,446.24,3236.0
2025-04-10 21:30:00,446.2499,446.4399,446.2499,446.25,2960.0
2025-04-10 21:35:00,446.16,446.16,445.67,445.69,12469.0
2025-04-10 21:40:00,445.74,445.8,445.74,445.8,29186.0
2025-04-10 21:45:00,445.81,445.89,445.69,445.75,6191.0
2025-04-10 21:50:00,445.69,445.8,445.69,445.73,2142.0
2025-04-10 21:55:00,445.79,445.82,445.65,445.65,6742.0
2025-04-10 22:00:00,445.81,447.28,445.81,447.12,62910.0
2025-04-10 22:05:00,447.26,447.71,447.13,447.56,15467.0
2025-04-10 22:10:00,447.52,447.85,447.48,447.48,10081.0
2025-04-10 22:15:00,447.37,447.66,447.083,447.2,10113.0
2025-04-10 22:20:00,447.11,447.2098,446.8999,447.03,10047.0
2025-04-10 22:25:00,447.031,447.4,446.89,447.25,2881.0
2025-04-10 22:30:00,447.38,448.0399,447.38,447.64,30739.0
2025-04-10 22:35:00,447.99,448.28,447.75,448.27,11163.0
2025-04-10 22:40:00,448.37,448.62,448.2401,448.59,16386.0
2025-04-10 22:45:00,448.59,448.989,447.92,448.03,11451.0
2025-04-10 22:50:00,447.9,447.9,447.6001,447.88,3691.0
2025-04-10 22:55:00,447.8999,447.8999,447.2,447.26,7050.0
2025-04-10 23:00:00,447.18,447.213,446.23,446.7204,21819.0
2025-04-10 23:05:00,446.81,447.45,446.81,447.26,12447.0
2025-04-10 23:10:00,446.95,446.95,445.43,445.43,21572.0
2025-04-10 23:15:00,445.5084,445.57,445.29,445.56,21729.0
2025-04-10 23:20:00,445.51,445.62,443.9,443.9,23958.0
2025-04-10 23:25:00,444.0,445.0,443.93,444.34,22071.0
2025-04-10 23:30:00,444.5,444.93,444.1,444.751,13562.0
2025-04-10 23:35:00,444.75,444.84,444.2,444.2,10110.0
2025-04-10 23:40:00,444.12,444.61,444.1,444.61,10114.0
2025-04-10 23:45:00,444.32,444.65,443.6917,443.73,11364.0
2025-04-10 23:50:00,443.68,443.75,442.31,442.52,36809.0
2025-04-10 23:55:00,442.57,443.94,442.48,443.19,47576.0
2025-04-11 08:00:00,447.22,448.64,445.99,447.29,100699.0
2025-04-11 08:05:00,447.5,449.53,447.49,449.11,61907.0
2025-04-11 08:10:00,448.99,449.13,448.14,448.53,26366.0
2025-04-11 08:15:00,448.4,448.4,446.78,446.78,31340.0
2025-04-11 08:20:00,446.35,446.57,444.66,444.76,46988.0
2025-04-11 08:25:00,444.62,445.91,444.52,445.02,41004.0
2025-04-11 08:30:00,445.01,445.58,443.72,443.77,36372.0
2025-04-11 08:35:00,443.75,444.39,442.91,444.26,31061.0
2025-04-11 08:40:00,443.74,443.74,442.4,443.39,32562.0
2025-04-11 08:45:00,443.44,444.17,443.19,443.52,25594.0
2025-04-11 08:50:00,443.89,444.17,443.3,443.51,20964.0
2025-04-11 08:55:00,443.43,444.66,443.03,444.4,19783.0
2025-04-11 09:00:00,444.25,444.94,444.22,444.3,17454.0
2025-04-11 09:05:00,444.26,444.79,444.04,444.12,22983.0
2025-04-11 09:10:00,443.95,444.69,443.5,444.67,14901.0
2025-04-11 09:15:00,444.83,445.83,444.81,444.94,31482.0
2025-04-11 09:20:00,444.72,444.96,444.51,444.84,10232.0
2025-04-11 09:25:00,445.13,445.65,444.86,445.17,8056.0
2025-04-11 09:30:00,445.27,446.26,445.24,446.01,20921.0
2025-04-11 09:35:00,446.22,447.26,446.03,446.54,18621.0
2025-04-11 09:40:00,446.86,447.67,446.55,447.67,16680.0
2025-04-11 09:45:00,447.7,448.15,447.17,447.33,19915.0
2025-04-11 09:50:00,446.99,449.17,446.99,449.11,22778.0
2025-04-11 09:55:00,449.03,450.35,448.95,450.23,46479.0
2025-04-11 10:00:00,450.14,450.68,449.3,449.64,32837.0
2025-04-11 10:05:00,449.46,449.96,448.92,448.99,13302.0
2025-04-11 10:10:00,449.24,449.37,448.68,449.37,13453.0
2025-04-11 10:15:00,449.34,449.46,448.99,449.43,20423.0
2025-04-11 10:20:00,449.56,450.53,449.41,450.53,15393.0
2025-04-11 10:25:00,450.31,451.31,450.13,450.8,21493.0
2025-04-11 10:30:00,450.29,450.94,450.29,450.92,8166.0
2025-04-11 10:35:00,450.88,451.61,450.6,450.6,21567.0
2025-04-11 10:40:00,450.61,450.81,450.18,450.18,24891.0
2025-04-11 10:45:00,450.17,450.39,449.61,449.85,25145.0
2025-04-11 10:50:00,449.76,450.28,449.0,450.07,31876.0
2025-04-11 10:55:00,450.48,450.68,449.53,449.96,10851.0
2025-04-11 11:00:00,449.96,450.42,449.3,449.76,35221.0
2025-04-11 11:05:00,449.98,450.42,449.55,450.35,19504.0
2025-04-11 11:10:00,450.28,450.5,449.1,449.32,14661.0
2025-04-11 11:15:00,449.21,449.28,447.34,447.401,34029.0
2025-04-11 11:20:00,447.47,448.04,447.05,447.82,23935.0
2025-04-11 11:25:00,447.77,448.33,447.31,447.41,17628.0
2025-04-11 11:30:00,447.44,448.1,447.38,448.1,28722.0
2025-04-11 11:35:00,447.85,448.26,447.1,447.1,36735.0
2025-04-11 11:40:00,447.0,447.8,447.0,447.46,32743.0
2025-04-11 11:45:00,447.63,447.75,446.41,446.41,37928.0
2025-04-11 11:50:00,446.3,447.0,445.9,446.91,49871.0
2025-04-11 11:55:00,446.79,449.24,446.79,448.32,53847.0
2025-04-11 12:00:00,450.12,453.8,443.5004,448.99,349997.0
2025-04-11 12:05:00,449.0,449.35,448.21,448.38,35753.0
2025-04-11 12:10:00,448.3,448.63,447.99,448.54,24807.0
2025-04-11 12:15:00,448.661,449.0,447.91,448.2999,27180.0
2025-04-11 12:20:00,448.39,448.69,447.33,447.47,24196.0
2025-04-11 12:25:00,447.705,448.5,447.56,448.5,47619.0
2025-04-11 12:30:00,448.25,450.28,448.25,450.18,119997.0
2025-04-11 12:35:00,450.28,450.785,449.41,449.5499,90537.0
2025-04-11 12:40:00,449.44,449.8,448.53,448.602,81368.0
2025-04-11 12:45:00,448.73,448.83,447.32,447.66,66571.0
2025-04-11 12:50:00,447.65,448.14,447.0,447.44,209496.0
2025-04-11 12:55:00,447.6,447.6001,446.25,446.63,132112.0
2025-04-11 13:00:00,446.58,447.41,446.2,447.1,87208.0
2025-04-11 13:05:00,447.18,447.74,445.14,445.28,104783.0
2025-04-11 13:10:00,445.41,445.46,443.34,444.25,242131.0
2025-04-11 13:15:00,444.21,444.79,443.78,444.44,77396.0
2025-04-11 13:20:00,444.44,445.94,444.3,445.305,77931.0
2025-04-11 13:25:00,445.2299,445.76,444.54,444.64,91717.0
2025-04-11 13:30:00,444.65,446.2797,443.21,444.75,1382106.0
2025-04-11 13:35:00,444.64,447.65,443.81,447.0,1246164.0
2025-04-11 13:40:00,446.97,448.5,444.645,447.6113,1320641.0
2025-04-11 13:45:00,447.72,449.82,446.055,448.58,1029770.0
2025-04-11 13:50:00,448.65,450.379,447.48,449.8201,935515.0
2025-04-11 13:55:00,449.96,449.98,448.24,448.3,649404.0
2025-04-11 14:00:00,448.31,448.77,445.18,446.84,1070944.0
2025-04-11 14:05:00,446.89,449.76,446.3101,448.8953,859997.0
2025-04-11 14:10:00,448.87,449.4645,445.92,447.51,617426.0
2025-04-11 14:15:00,447.49,448.83,444.47,444.77,675093.0
2025-04-11 14:20:00,444.78,444.91,441.33,443.4,1005291.0
2025-04-11 14:25:00,443.44,444.05,441.82,442.09,652535.0
2025-04-11 14:30:00,442.17,445.4194,441.34,444.95,835735.0
2025-04-11 14:35:00,445.02,446.22,444.58,445.72,425138.0
2025-04-11 14:40:00,445.68,446.905,444.56,446.7,544200.0
2025-04-11 14:45:00,446.67,447.91,446.64,447.2123,492660.0
2025-04-11 14:50:00,447.19,447.19,445.19,446.07,469793.0
2025-04-11 14:55:00,446.0,446.74,444.54,444.8,324508.0
2025-04-11 15:00:00,444.69,448.6191,443.84,444.36,767636.0
2025-04-11 15:05:00,444.41,445.3599,443.22,444.84,502633.0
2025-04-11 15:10:00,444.98,445.4294,443.27,443.6,400452.0
2025-04-11 15:15:00,443.45,444.16,442.57,443.39,422583.0
2025-04-11 15:20:00,443.37,444.52,442.6324,443.2112,400620.0
2025-04-11 15:25:00,443.18,445.23,443.06,444.76,356894.0
2025-04-11 15:30:00,444.73,445.7697,444.12,445.506,320600.0
2025-04-11 15:35:00,445.5,447.8,444.89,447.75,537167.0
2025-04-11 15:40:00,447.765,447.83,446.05,447.02,321992.0
2025-04-11 15:45:00,447.07,448.01,446.57,447.55,296182.0
2025-04-11 15:50:00,447.4847,447.81,446.59,447.33,241945.0
2025-04-11 15:55:00,447.48,448.56,447.34,448.4,224666.0
2025-04-11 16:00:00,448.41,448.5801,447.54,448.4215,346122.0
2025-04-11 16:05:00,448.4694,450.11,448.36,448.43,562624.0
2025-04-11 16:10:00,448.49,449.77,448.41,449.08,355192.0
2025-04-11 16:15:00,449.1,449.83,448.65,449.64,278370.0
2025-04-11 16:20:00,449.58,449.77,448.45,448.53,456845.0
2025-04-11 16:25:00,448.54,448.98,447.53,448.395,373704.0
2025-04-11 16:30:00,448.42,451.28,448.42,450.8199,557434.0
2025-04-11 16:35:00,450.81,452.96,450.75,452.22,691413.0
2025-04-11 16:40:00,452.27,453.2,451.66,452.9175,484314.0
2025-04-11 16:45:00,452.93,453.58,452.11,453.5,695136.0
2025-04-11 16:50:00,453.495,453.71,452.64,453.17,448841.0
2025-04-11 16:55:00,453.13,453.36,452.31,452.42,376776.0
2025-04-11 17:00:00,452.44,453.06,451.15,452.5083,456231.0
2025-04-11 17:05:00,452.61,453.41,451.725,452.22,438733.0
2025-04-11 17:10:00,452.28,452.305,451.23,451.83,330987.0
2025-04-11 17:15:00,451.8502,452.39,450.01,450.53,468772.0
2025-04-11 17:20:00,450.43,452.02,450.03,450.91,499877.0
2025-04-11 17:25:00,450.79,451.06,449.89,450.22,430712.0
2025-04-11 17:30:00,450.25,450.7596,449.04,450.18,458772.0
2025-04-11 17:35:00,450.16,452.69,449.51,452.47,592072.0
2025-04-11 17:40:00,452.44,455.24,452.37,454.58,1849175.0
2025-04-11 17:45:00,454.565,454.66,452.61,454.235,674273.0
2025-04-11 17:50:00,454.17,455.79,453.6917,455.2,933442.0
2025-04-11 17:55:00,455.14,455.36,454.0776,454.52,729617.0
2025-04-11 18:00:00,454.5999,454.89,453.72,454.75,547583.0
2025-04-11 18:05:00,454.815,454.845,453.04,453.5,421624.0
2025-04-11 18:10:00,453.49,454.53,452.85,453.81,360047.0
2025-04-11 18:15:00,453.75,454.29,452.16,452.64,447098.0
2025-04-11 18:20:00,452.59,453.32,451.96,452.985,416090.0
2025-04-11 18:25:00,452.99,453.19,451.85,453.1,326644.0
2025-04-11 18:30:00,453.08,453.49,452.7,453.0142,285415.0
2025-04-11 18:35:00,452.96,454.15,452.52,453.49,406931.0
2025-04-11 18:40:00,453.47,454.32,453.43,453.855,414896.0
2025-04-11 18:45:00,453.9,454.65,453.7,454.2785,238643.0
2025-04-11 18:50:00,454.28,454.4,452.0,453.645,600150.0
2025-04-11 18:55:00,453.63,453.95,452.29,452.45,303295.0
2025-04-11 19:00:00,452.48,454.35,452.39,453.93,388355.0
2025-04-11 19:05:00,453.87,454.76,453.2589,454.66,388708.0
2025-04-11 19:10:00,454.6899,455.27,454.16,455.0577,353211.0
2025-04-11 19:15:00,455.06,455.21,453.76,454.98,358405.0
2025-04-11 19:20:00,455.01,455.5696,454.69,455.36,455554.0
2025-04-11 19:25:00,455.34,455.52,454.38,454.65,374158.0
2025-04-11 19:30:00,454.65,455.06,453.88,454.78,434839.0
2025-04-11 19:35:00,454.79,454.8154,453.42,454.41,440663.0
2025-04-11 19:40:00,454.3655,455.04,454.24,454.94,521576.0
2025-04-11 19:45:00,454.88,455.04,453.9615,454.55,557224.0
2025-04-11 19:50:00,454.575,455.27,453.75,454.79,1937870.0
2025-04-11 19:55:00,454.77,455.35,453.89,454.24,2620746.0
2025-04-11 20:00:00,454.21,454.7,453.92,454.06,276306.0
2025-04-11 20:05:00,454.06,454.2,453.65,453.97,202376.0
2025-04-11 20:10:00,453.88,454.36,453.66,454.28,468161.0
2025-04-11 20:15:00,454.25,454.9,454.24,454.69,129827.0
2025-04-11 20:20:00,454.7,454.7,454.06,454.29,22101.0
2025-04-11 20:25:00,454.3,454.65,454.21,454.32,30708.0
2025-04-11 20:30:00,454.35,454.54,454.35,454.49,18481.0
2025-04-11 20:35:00,454.37,454.56,454.37,454.53,4861.0
2025-04-11 20:40:00,454.6,454.79,454.56,454.68,13592.0
2025-04-11 20:45:00,454.79,454.96,454.74,454.89,26907.0
2025-04-11 20:50:00,454.85,454.85,454.67,454.67,20510.0
2025-04-11 20:55:00,454.55,454.6299,454.2,454.49,14668.0
2025-04-11 21:00:00,454.402,454.402,454.16,454.16,8403.0
2025-04-11 21:05:00,454.15,454.33,454.0146,454.33,7879.0
2025-04-11 21:10:00,454.15,454.25,454.11,454.21,14316.0
2025-04-11 21:15:00,454.21,454.3368,454.21,454.31,6385.0
2025-04-11 21:20:00,454.3183,454.3834,454.29,454.3834,5612.0
2025-04-11 21:25:00,454.3,454.33,454.23,454.329,1215.0
2025-04-11 21:30:00,454.33,454.4799,454.315,454.33,4157.0
2025-04-11 21:35:00,454.33,454.3373,454.2701,454.2999,3422.0
2025-04-11 21:40:00,454.33,454.36,454.33,454.33,754.0
2025-04-11 21:45:00,454.14,454.25,454.13,454.1392,4462.0
2025-04-11 21:50:00,454.1399,454.1399,454.0552,454.0552,542.0
2025-04-11 21:55:00,454.1,454.1,454.019,454.019,2145.0
2025-04-11 22:00:00,454.02,454.02,453.89,453.89,2028.0
2025-04-11 22:05:00,453.75,453.8,453.75,453.75,1667.0
2025-04-11 22:10:00,453.71,453.82,453.71,453.71,1472.0
2025-04-11 22:15:00,453.75,453.8,453.66,453.8,3126.0
2025-04-11 22:20:00,453.85,453.85,453.71,453.71,1654.0
2025-04-11 22:25:00,453.75,453.8,453.71,453.71,858.0
2025-04-11 22:30:00,453.7368,453.79,453.66,453.75,2891.0
2025-04-11 22:35:00,453.65,453.65,453.65,453.65,907.0
2025-04-11 22:40:00,453.8,453.8,453.5911,453.7876,2118.0
2025-04-11 22:45:00,453.68,453.68,453.58,453.58,2073.0
2025-04-11 22:50:00,453.52,453.65,453.51,453.514,3285.0
2025-04-11 22:55:00,453.53,453.65,453.51,453.51,1433.0
2025-04-11 23:00:00,453.6,453.66,453.6,453.66,1299.0
2025-04-11 23:05:00,453.57,453.58,453.55,453.58,3443.0
2025-04-11 23:10:00,453.6178,453.6685,453.6178,453.6685,1784.0
2025-04-11 23:15:00,453.66,453.9743,453.66,453.9743,2152.0
2025-04-11 23:20:00,453.67,453.67,453.66,453.66,627.0
2025-04-11 23:25:00,453.71,453.71,453.71,453.71,230.0
2025-04-11 23:30:00,453.7299,453.7299,453.7299,453.7299,316.0
2025-04-11 23:35:00,453.8,453.8,453.6992,453.6992,3848.0
2025-04-11 23:40:00,453.7,453.75,453.65,453.75,7324.0
2025-04-11 23:45:00,453.888,453.9016,453.8126,453.8181,2227.0
2025-04-11 23:50:00,453.8101,454.0,453.8101,453.99,3227.0
2025-04-11 23:55:00,454.1,454.1399,453.8653,454.12,6674.0
2025-04-14 08:00:00,462.66,463.03,461.22,463.03,52919.0
2025-04-14 08:05:00,463.04,463.24,462.36,462.56,70885.0
2025-04-14 08:10:00,462.41,462.44,462.08,462.42,34959.0
2025-04-14 08:15:00,462.41,462.53,462.29,462.35,5815.0
2025-04-14 08:20:00,462.33,462.63,462.3,462.63,5398.0
2025-04-14 08:25:00,462.69,462.69,462.17,462.27,30708.0
2025-04-14 08:30:00,462.4,462.49,462.0,462.0,20833.0
2025-04-14 08:35:00,461.98,462.5,461.98,462.22,7638.0
2025-04-14 08:40:00,462.02,462.4,462.01,462.07,7953.0
2025-04-14 08:45:00,462.32,462.32,462.1,462.15,4690.0
2025-04-14 08:50:00,462.1,462.1,461.73,461.95,13341.0
2025-04-14 08:55:00,461.91,461.92,461.63,461.79,17952.0
2025-04-14 09:00:00,461.77,462.15,461.7,462.09,14760.0
2025-04-14 09:05:00,462.08,462.34,461.9,462.02,7157.0
2025-04-14 09:10:00,461.86,461.89,461.55,461.6,5202.0
2025-04-14 09:15:00,461.62,461.67,461.14,461.17,11905.0
2025-04-14 09:20:00,461.29,461.36,460.82,460.82,11784.0
2025-04-14 09:25:00,460.8,460.82,460.5,460.5,14423.0
2025-04-14 09:30:00,460.69,460.72,460.27,460.46,10534.0
2025-04-14 09:35:00,460.34,460.34,459.5,459.5,21880.0
2025-04-14 09:40:00,459.58,460.19,459.58,459.98,22297.0
2025-04-14 09:45:00,460.02,460.04,459.65,459.82,22507.0
2025-04-14 09:50:00,460.07,460.44,459.96,460.25,6974.0
2025-04-14 09:55:00,460.34,460.54,460.34,460.44,6916.0
2025-04-14 10:00:00,460.54,461.0,460.51,460.94,11301.0
2025-04-14 10:05:00,460.82,460.9,460.36,460.43,6840.0
2025-04-14 10:10:00,460.61,460.69,460.4,460.63,5513.0
2025-04-14 10:15:00,460.44,460.65,460.44,460.59,6075.0
2025-04-14 10:20:00,460.51,460.51,460.0,460.36,10154.0
2025-04-14 10:25:00,460.21,460.95,460.21,460.57,10230.0
2025-04-14 10:30:00,460.68,461.0,460.64,461.0,8096.0
2025-04-14 10:35:00,461.05,461.1,460.93,461.01,7815.0
2025-04-14 10:40:00,460.86,461.16,460.86,461.04,3653.0
2025-04-14 10:45:00,461.09,461.16,460.85,460.97,6883.0
2025-04-14 10:50:00,461.27,461.37,461.01,461.16,22111.0
2025-04-14 10:55:00,461.16,461.39,461.06,461.36,7242.0
2025-04-14 11:00:00,461.42,462.21,461.26,462.18,38071.0
2025-04-14 11:05:00,462.229,462.49,462.0,462.34,35359.0
2025-04-14 11:10:00,462.33,462.9,462.26,462.64,38358.0
2025-04-14 11:15:00,462.7,462.75,462.35,462.5,34427.0
2025-04-14 11:20:00,462.46,462.63,462.19,462.28,57824.0
2025-04-14 11:25:00,462.22,463.09,462.2,462.67,29182.0
2025-04-14 11:30:00,462.65,462.67,462.31,462.35,37448.0
2025-04-14 11:35:00,462.42,462.56,462.29,462.35,26409.0
2025-04-14 11:40:00,462.43,462.48,461.84,461.9,43845.0
2025-04-14 11:45:00,462.0,462.09,461.61,461.76,30225.0
2025-04-14 11:50:00,461.76,461.8,460.67,460.73,90206.0
2025-04-14 11:55:00,460.73,460.83,460.6,460.68,62389.0
2025-04-14 12:00:00,461.61,462.8296,460.15,461.35,245315.0
2025-04-14 12:05:00,461.3,461.79,454.06,461.75,25981.0
2025-04-14 12:10:00,461.8381,462.03,461.66,461.83,23614.0
2025-04-14 12:15:00,461.91,462.16,461.7125,462.08,21071.0
2025-04-14 12:20:00,462.03,462.5,462.03,462.28,31875.0
2025-04-14 12:25:00,462.32,462.37,462.16,462.25,26318.0
2025-04-14 12:30:00,462.29,462.75,462.07,462.69,45314.0
2025-04-14 12:35:00,462.72,463.48,462.72,463.4,83215.0
2025-04-14 12:40:00,463.43,463.59,462.88,462.95,36557.0
2025-04-14 12:45:00,462.91,463.19,462.9,463.0415,30990.0
2025-04-14 12:50:00,463.1291,463.38,462.95,463.18,44743.0
2025-04-14 12:55:00,463.21,463.49,463.17,463.37,30983.0
2025-04-14 13:00:00,463.13,463.87,463.13,463.7284,56430.0
2025-04-14 13:05:00,463.72,463.75,463.3,463.37,107448.0
2025-04-14 13:10:00,463.37,463.38,463.1,463.37,200167.0
2025-04-14 13:15:00,463.35,464.25,463.34,464.17,85206.0
2025-04-14 13:20:00,464.2,464.44,463.9994,464.44,39464.0
2025-04-14 13:25:00,464.47,465.06,464.37,464.53,143614.0
2025-04-14 13:30:00,464.46,465.05,463.0763,463.35,1583603.0
2025-04-14 13:35:00,463.36,463.57,461.19,461.28,1256620.0
2025-04-14 13:40:00,461.32,461.51,458.8,460.205,1171069.0
2025-04-14 13:45:00,460.23,460.95,458.6318,460.63,761184.0
2025-04-14 13:50:00,460.61,461.58,459.6,461.2,779281.0
2025-04-14 13:55:00,461.1675,461.3786,459.9,460.03,557833.0
2025-04-14 14:00:00,460.07,462.75,459.665,462.3162,866485.0
2025-04-14 14:05:00,462.38,463.16,461.5,461.615,710507.0
2025-04-14 14:10:00,461.58,461.78,460.58,461.1604,424346.0
2025-04-14 14:15:00,461.26,461.77,459.77,461.01,414381.0
2025-04-14 14:20:00,461.12,461.53,460.371,461.42,321515.0
2025-04-14 14:25:00,461.47,462.55,460.93,462.17,449554.0
2025-04-14 14:30:00,462.21,462.73,461.69,462.15,423014.0
2025-04-14 14:35:00,462.16,462.98,461.79,462.7488,443067.0
2025-04-14 14:40:00,462.79,463.16,462.16,462.44,286084.0
2025-04-14 14:45:00,462.48,463.04,461.93,462.8,351349.0
2025-04-14 14:50:00,462.84,463.55,462.68,463.42,416038.0
2025-04-14 14:55:00,463.45,463.45,461.69,462.0236,669337.0
2025-04-14 15:00:00,461.99,462.56,461.0,461.13,521708.0
2025-04-14 15:05:00,461.16,461.2948,459.97,460.5799,598284.0
2025-04-14 15:10:00,460.54,461.1,459.65,459.82,690618.0
2025-04-14 15:15:00,459.79,460.18,459.33,460.12,334971.0
2025-04-14 15:20:00,460.16,460.29,459.48,459.52,368451.0
2025-04-14 15:25:00,459.47,459.55,457.53,457.6,780463.0
2025-04-14 15:30:00,457.63,458.72,457.13,458.43,446724.0
2025-04-14 15:35:00,458.49,458.64,456.2725,456.42,506607.0
2025-04-14 15:40:00,456.38,457.24,455.73,457.16,592449.0
2025-04-14 15:45:00,457.19,457.21,454.51,454.6501,766761.0
2025-04-14 15:50:00,454.65,455.29,454.17,455.18,633687.0
2025-04-14 15:55:00,455.17,456.11,454.7501,454.7501,512244.0
2025-04-14 16:00:00,454.81,455.87,454.36,455.61,428221.0
2025-04-14 16:05:00,455.63,455.85,454.445,454.71,353779.0
2025-04-14 16:10:00,454.75,455.15,452.63,454.2,1179035.0
2025-04-14 16:15:00,454.19,456.3128,454.0705,455.68,579537.0
2025-04-14 16:20:00,455.7125,456.46,454.61,455.275,514202.0
2025-04-14 16:25:00,455.41,455.41,453.88,454.47,377357.0
2025-04-14 16:30:00,454.465,456.1,454.05,455.99,477274.0
2025-04-14 16:35:00,455.98,456.33,455.53,455.735,533085.0
2025-04-14 16:40:00,455.6,456.132,455.14,456.03,208659.0
2025-04-14 16:45:00,456.0762,464.53,455.5,455.55,182823.0
2025-04-14 16:50:00,455.56,455.585,454.2,455.3238,284218.0
2025-04-14 16:55:00,455.3,455.49,453.65,453.72,278801.0
2025-04-14 17:00:00,453.76,457.0,453.49,454.86,978394.0
2025-04-14 17:05:00,454.88,455.28,454.12,454.99,219394.0
2025-04-14 17:10:00,455.04,455.44,454.5,455.08,173836.0
2025-04-14 17:15:00,455.15,455.9,454.38,455.89,249252.0
2025-04-14 17:20:00,455.87,457.0148,455.64,456.91,292448.0
2025-04-14 17:25:00,456.97,456.97,455.42,455.65,266745.0
2025-04-14 17:30:00,455.64,456.17,454.74,455.72,352607.0
2025-04-14 17:35:00,455.7534,456.3095,455.42,455.882,217704.0
2025-04-14 17:40:00,455.93,456.4564,455.29,455.41,218445.0
2025-04-14 17:45:00,455.42,456.1591,455.05,455.99,211636.0
2025-04-14 17:50:00,455.97,457.7,455.82,457.1901,311697.0
2025-04-14 17:55:00,457.19,457.72,456.81,457.46,331873.0
2025-04-14 18:00:00,457.45,458.2,457.35,458.05,263200.0
2025-04-14 18:05:00,458.075,458.45,457.62,458.2796,578620.0
2025-04-14 18:10:00,458.22,458.4,457.41,457.9,261570.0
2025-04-14 18:15:00,457.88,458.25,457.57,458.2,340800.0
2025-04-14 18:20:00,458.215,459.0,458.1734,458.89,333305.0
2025-04-14 18:25:00,458.91,459.02,458.47,458.8544,227776.0
2025-04-14 18:30:00,458.8,459.26,458.6,459.0,453899.0
